benchmark,ablation,benchmark_label,seed,step,item,truth,prediction,probability,brier,entropy,top_theory,top_weight,correction_asked,correction_applied,correction_feature,correction_action
noisy_food_adversarial,ablate_recency_blend,noisy_food_adversarial (ablate_recency_blend),0,8,apple,1,1,0.6221918440532971,0.14273900269984818,1.8506604674635603,"lambda f: f.get('is_fruit', False)",0.4398487908235882,0,0,,
noisy_food_adversarial,ablate_recency_blend,noisy_food_adversarial (ablate_recency_blend),0,9,marble,0,0,0.4398487908235882,0.19346695878897263,1.8288359546080317,"lambda f: f.get('is_fruit', False)",0.45590403247725103,1,1,has_acid,verify_extraction
noisy_food_adversarial,ablate_recency_blend,noisy_food_adversarial (ablate_recency_blend),0,10,plastic ball,0,0,0.45590403247725103,0.20784848682901835,1.8123070138066615,"lambda f: f.get('is_fruit', False)",0.516183421031426,0,0,,
noisy_food_adversarial,ablate_recency_blend,noisy_food_adversarial (ablate_recency_blend),1,1,plastic ball,0,1,0.5,0.25,3.6169675599226427,"lambda f: f.get('is_edible', False)",0.10005106374245751,0,0,,
noisy_food_adversarial,ablate_recency_blend,noisy_food_adversarial (ablate_recency_blend),1,2,potato,0,1,0.10005106374245751,0.010010215355997295,3.7130461448891054,"lambda f: f.get('is_fruit', False)",0.10175828289059195,0,0,,
noisy_food_adversarial,ablate_recency_blend,noisy_food_adversarial (ablate_recency_blend),1,3,marble,0,0,0.10175828289059195,0.01035474813684174,3.565068408978792,"lambda f: f.get('is_fruit', False)",0.10811497548200301,0,0,,
noisy_food_adversarial,ablate_recency_blend,noisy_food_adversarial (ablate_recency_blend),1,4,soap,0,0,0.10811497548200301,0.011688847923474112,4.270614677543173,"lambda f: f.get('is_fruit', False)",0.06575602077673148,0,0,,
noisy_food_adversarial,ablate_recency_blend,noisy_food_adversarial (ablate_recency_blend),1,5,candy,0,0,0.06575602077673148,0.0043238542683899425,4.081939283727576,"lambda f: f.get('is_fruit', False)",0.07343506864059011,0,0,,
noisy_food_adversarial,ablate_recency_blend,noisy_food_adversarial (ablate_recency_blend),1,6,grape,1,1,0.07343506864059011,0.8585225720250679,2.603256379764746,"lambda f: f.get('is_fruit', False)",0.27182191184394017,0,0,,
noisy_food_adversarial,ablate_recency_blend,noisy_food_adversarial (ablate_recency_blend),1,7,apple,1,1,0.27182191184394017,0.5302433280706144,2.5177946956560917,"lambda f: f.get('is_fruit', False)",0.3111969862680405,1,1,is_fruit,reduce
noisy_food_adversarial,ablate_recency_blend,noisy_food_adversarial (ablate_recency_blend),1,8,tomato,1,1,0.3111969862680405,0.47444959172623,2.367464833859688,"lambda f: f.get('is_fruit', False)",0.3676800898544528,1,1,has_sugar,reduce
noisy_food_adversarial,ablate_recency_blend,noisy_food_adversarial (ablate_recency_blend),1,9,banana,1,1,0.3676800898544528,0.39982846876647293,2.254017384856069,"lambda f: f.get('is_fruit', False)",0.3920014528443576,0,0,,
noisy_food_adversarial,ablate_recency_blend,noisy_food_adversarial (ablate_recency_blend),1,10,orange,1,1,0.3920014528443576,0.3696622333433719,1.7573699623550778,"lambda f: f.get('is_fruit', False)",0.4737437931311185,1,1,has_acid,verify_extraction
noisy_food_adversarial,ablate_stale_feature_demotion,noisy_food_adversarial (ablate_stale_feature_demotion),0,1,soap,0,1,0.5,0.25,3.702071721282309,"lambda f: f.get('is_edible', False)",0.0957434511132773,0,0,,
noisy_food_adversarial,ablate_stale_feature_demotion,noisy_food_adversarial (ablate_stale_feature_demotion),0,2,potato,0,1,0.0957434511132773,0.00916680843108052,4.681751255108947,"lambda f: f.get('is_fruit', False)",0.04808440054213016,0,0,,
noisy_food_adversarial,ablate_stale_feature_demotion,noisy_food_adversarial (ablate_stale_feature_demotion),0,3,banana,1,1,0.04808440054213016,0.9061433084912357,2.83153836293467,"lambda f: f.get('has_sugar', False)",0.18657716522590997,0,0,,
noisy_food_adversarial,ablate_stale_feature_demotion,noisy_food_adversarial (ablate_stale_feature_demotion),0,4,candy,0,1,0.18657716522590997,0.03481103858373651,2.1035075472778395,"lambda f: f.get('is_fruit', False)",0.3439604066513639,0,0,,
noisy_food_adversarial,ablate_stale_feature_demotion,noisy_food_adversarial (ablate_stale_feature_demotion),0,5,grape,1,1,0.3439604066513639,0.43038794804104374,1.852412465273103,"lambda f: f.get('is_fruit', False)",0.3724938575197282,0,0,,
noisy_food_adversarial,ablate_stale_feature_demotion,noisy_food_adversarial (ablate_stale_feature_demotion),0,6,tomato,1,1,0.3724938575197282,0.39376395885047116,1.4528222789729304,"lambda f: f.get('is_fruit', False)",0.61538775888406,0,0,,
noisy_food_adversarial,ablate_stale_feature_demotion,noisy_food_adversarial (ablate_stale_feature_demotion),0,7,orange,1,1,0.61538775888406,0.1479265760162259,1.6475357175444012,"lambda f: f.get('is_fruit', False)",0.4480998433999791,1,1,has_acid,verify_extraction
noisy_food_adversarial,ablate_stale_feature_demotion,noisy_food_adversarial (ablate_stale_feature_demotion),0,8,apple,1,1,0.4480998433999791,0.3045937828551276,1.8506604674635603,"lambda f: f.get('is_fruit', False)",0.4398487908235882,0,0,,
noisy_food_adversarial,ablate_stale_feature_demotion,noisy_food_adversarial (ablate_stale_feature_demotion),0,9,marble,0,0,0.4398487908235882,0.19346695878897263,1.8288359546080317,"lambda f: f.get('is_fruit', False)",0.45590403247725103,0,0,,
noisy_food_adversarial,ablate_stale_feature_demotion,noisy_food_adversarial (ablate_stale_feature_demotion),0,10,plastic ball,0,0,0.45590403247725103,0.20784848682901835,1.8083171261079312,"lambda f: f.get('is_fruit', False)",0.473576021189804,1,1,has_acid,verify_extraction
noisy_food_adversarial,ablate_stale_feature_demotion,noisy_food_adversarial (ablate_stale_feature_demotion),1,1,plastic ball,0,1,0.5,0.25,3.6169675599226427,"lambda f: f.get('is_edible', False)",0.10005106374245751,0,0,,
noisy_food_adversarial,ablate_stale_feature_demotion,noisy_food_adversarial (ablate_stale_feature_demotion),1,2,potato,0,1,0.10005106374245751,0.010010215355997295,3.7130461448891054,"lambda f: f.get('is_fruit', False)",0.10175828289059195,0,0,,
noisy_food_adversarial,ablate_stale_feature_demotion,noisy_food_adversarial (ablate_stale_feature_demotion),1,3,marble,0,0,0.10175828289059195,0.01035474813684174,3.565068408978792,"lambda f: f.get('is_fruit', False)",0.10811497548200301,0,0,,
noisy_food_adversarial,ablate_stale_feature_demotion,noisy_food_adversarial (ablate_stale_feature_demotion),1,4,soap,0,0,0.10811497548200301,0.011688847923474112,4.270614677543173,"lambda f: f.get('is_fruit', False)",0.06575602077673148,0,0,,
noisy_food_adversarial,ablate_stale_feature_demotion,noisy_food_adversarial (ablate_stale_feature_demotion),1,5,candy,0,0,0.06575602077673148,0.0043238542683899425,4.081939283727576,"lambda f: f.get('is_fruit', False)",0.07343506864059011,0,0,,
noisy_food_adversarial,ablate_stale_feature_demotion,noisy_food_adversarial (ablate_stale_feature_demotion),1,6,grape,1,1,0.07343506864059011,0.8585225720250679,2.603924021023202,"lambda f: f.get('is_fruit', False)",0.27180914227566927,0,0,,
noisy_food_adversarial,ablate_stale_feature_demotion,noisy_food_adversarial (ablate_stale_feature_demotion),1,7,apple,1,1,0.27180914227566927,0.5302619252732965,2.5177946956560917,"lambda f: f.get('is_fruit', False)",0.3111969862680405,1,1,has_sugar,reduce
noisy_food_adversarial,ablate_stale_feature_demotion,noisy_food_adversarial (ablate_stale_feature_demotion),1,8,tomato,1,1,0.3111969862680405,0.47444959172623,2.367464833859688,"lambda f: f.get('is_fruit', False)",0.3676800898544528,1,1,has_seed,reduce
noisy_food_adversarial,ablate_stale_feature_demotion,noisy_food_adversarial (ablate_stale_feature_demotion),1,9,banana,1,1,0.3676800898544528,0.39982846876647293,2.254017384856069,"lambda f: f.get('is_fruit', False)",0.3920014528443576,0,0,,
noisy_food_adversarial,ablate_stale_feature_demotion,noisy_food_adversarial (ablate_stale_feature_demotion),1,10,orange,1,1,0.3920014528443576,0.3696622333433719,1.7573699623550778,"lambda f: f.get('is_fruit', False)",0.4737437931311185,1,1,has_acid,verify_extraction
noisy_food_adversarial,ablate_active_learning_cooldown,noisy_food_adversarial (ablate_active_learning_cooldown),0,1,soap,0,1,0.5,0.25,3.702071721282309,"lambda f: f.get('is_edible', False)",0.0957434511132773,0,0,,
noisy_food_adversarial,ablate_active_learning_cooldown,noisy_food_adversarial (ablate_active_learning_cooldown),0,2,potato,0,1,0.0957434511132773,0.00916680843108052,4.681751255108947,"lambda f: f.get('is_fruit', False)",0.04808440054213016,0,0,,
noisy_food_adversarial,ablate_active_learning_cooldown,noisy_food_adversarial (ablate_active_learning_cooldown),0,3,banana,1,1,0.04808440054213016,0.9061433084912357,2.83153836293467,"lambda f: f.get('has_sugar', False)",0.18657716522590997,0,0,,
noisy_food_adversarial,ablate_active_learning_cooldown,noisy_food_adversarial (ablate_active_learning_cooldown),0,4,candy,0,1,0.18657716522590997,0.03481103858373651,2.1035075472778395,"lambda f: f.get('is_fruit', False)",0.3439604066513639,0,0,,
noisy_food_adversarial,ablate_active_learning_cooldown,noisy_food_adversarial (ablate_active_learning_cooldown),0,5,grape,1,1,0.3439604066513639,0.43038794804104374,1.852412465273103,"lambda f: f.get('is_fruit', False)",0.3724938575197282,0,0,,
noisy_food_adversarial,ablate_active_learning_cooldown,noisy_food_adversarial (ablate_active_learning_cooldown),0,6,tomato,1,1,0.3724938575197282,0.39376395885047116,1.4528222789729304,"lambda f: f.get('is_fruit', False)",0.61538775888406,0,0,,
noisy_food_adversarial,ablate_active_learning_cooldown,noisy_food_adversarial (ablate_active_learning_cooldown),0,7,orange,1,1,0.61538775888406,0.1479265760162259,1.6475357175444012,"lambda f: f.get('is_fruit', False)",0.4480998433999791,1,1,has_acid,verify_extraction
noisy_food_adversarial,ablate_active_learning_cooldown,noisy_food_adversarial (ablate_active_learning_cooldown),0,8,apple,1,1,0.4480998433999791,0.3045937828551276,1.8506604674635603,"lambda f: f.get('is_fruit', False)",0.4398487908235882,0,0,,
noisy_food_adversarial,ablate_active_learning_cooldown,noisy_food_adversarial (ablate_active_learning_cooldown),0,9,marble,0,0,0.4398487908235882,0.19346695878897263,1.8288359546080317,"lambda f: f.get('is_fruit', False)",0.45590403247725103,0,0,,
noisy_food_adversarial,ablate_active_learning_cooldown,noisy_food_adversarial (ablate_active_learning_cooldown),0,10,plastic ball,0,0,0.45590403247725103,0.20784848682901835,1.8083171261079312,"lambda f: f.get('is_fruit', False)",0.473576021189804,1,1,has_acid,verify_extraction
noisy_food_adversarial,ablate_active_learning_cooldown,noisy_food_adversarial (ablate_active_learning_cooldown),1,1,plastic ball,0,1,0.5,0.25,3.6169675599226427,"lambda f: f.get('is_edible', False)",0.10005106374245751,0,0,,
noisy_food_adversarial,ablate_active_learning_cooldown,noisy_food_adversarial (ablate_active_learning_cooldown),1,2,potato,0,1,0.10005106374245751,0.010010215355997295,3.7130461448891054,"lambda f: f.get('is_fruit', False)",0.10175828289059195,0,0,,
noisy_food_adversarial,ablate_active_learning_cooldown,noisy_food_adversarial (ablate_active_learning_cooldown),1,3,marble,0,0,0.10175828289059195,0.01035474813684174,3.565068408978792,"lambda f: f.get('is_fruit', False)",0.10811497548200301,0,0,,
noisy_food_adversarial,ablate_active_learning_cooldown,noisy_food_adversarial (ablate_active_learning_cooldown),1,4,soap,0,0,0.10811497548200301,0.011688847923474112,4.270614677543173,"lambda f: f.get('is_fruit', False)",0.06575602077673148,0,0,,
noisy_food_adversarial,ablate_active_learning_cooldown,noisy_food_adversarial (ablate_active_learning_cooldown),1,5,candy,0,0,0.06575602077673148,0.0043238542683899425,4.081939283727576,"lambda f: f.get('is_fruit', False)",0.07343506864059011,0,0,,
noisy_food_adversarial,ablate_active_learning_cooldown,noisy_food_adversarial (ablate_active_learning_cooldown),1,6,grape,1,1,0.07343506864059011,0.8585225720250679,2.603924021023202,"lambda f: f.get('is_fruit', False)",0.27180914227566927,0,0,,
noisy_food_adversarial,ablate_active_learning_cooldown,noisy_food_adversarial (ablate_active_learning_cooldown),1,7,apple,1,1,0.27180914227566927,0.5302619252732965,2.5177946956560917,"lambda f: f.get('is_fruit', False)",0.3111969862680405,1,1,has_sugar,reduce
noisy_food_adversarial,ablate_active_learning_cooldown,noisy_food_adversarial (ablate_active_learning_cooldown),1,8,tomato,1,1,0.3111969862680405,0.47444959172623,2.367464833859688,"lambda f: f.get('is_fruit', False)",0.3676800898544528,1,1,has_seed,reduce
noisy_food_adversarial,ablate_active_learning_cooldown,noisy_food_adversarial (ablate_active_learning_cooldown),1,9,banana,1,1,0.3676800898544528,0.39982846876647293,2.254017384856069,"lambda f: f.get('is_fruit', False)",0.3920014528443576,0,0,,
noisy_food_adversarial,ablate_active_learning_cooldown,noisy_food_adversarial (ablate_active_learning_cooldown),1,10,orange,1,1,0.3920014528443576,0.3696622333433719,1.7573699623550778,"lambda f: f.get('is_fruit', False)",0.4737437931311185,1,1,has_acid,verify_extraction
noisy_food_adversarial,ablate_confirmation_memory_floor,noisy_food_adversarial (ablate_confirmation_memory_floor),0,1,soap,0,1,0.5,0.25,3.702071721282309,"lambda f: f.get('is_edible', False)",0.0957434511132773,0,0,,
noisy_food_adversarial,ablate_confirmation_memory_floor,noisy_food_adversarial (ablate_confirmation_memory_floor),0,2,potato,0,1,0.0957434511132773,0.00916680843108052,4.681751255108947,"lambda f: f.get('is_fruit', False)",0.04808440054213016,0,0,,
noisy_food_adversarial,ablate_confirmation_memory_floor,noisy_food_adversarial (ablate_confirmation_memory_floor),0,3,banana,1,1,0.04808440054213016,0.9061433084912357,2.83153836293467,"lambda f: f.get('has_sugar', False)",0.18657716522590997,0,0,,
noisy_food_adversarial,ablate_confirmation_memory_floor,noisy_food_adversarial (ablate_confirmation_memory_floor),0,4,candy,0,1,0.18657716522590997,0.03481103858373651,2.1035075472778395,"lambda f: f.get('is_fruit', False)",0.3439604066513639,0,0,,
noisy_food_adversarial,ablate_confirmation_memory_floor,noisy_food_adversarial (ablate_confirmation_memory_floor),0,5,grape,1,1,0.3439604066513639,0.43038794804104374,1.852412465273103,"lambda f: f.get('is_fruit', False)",0.3724938575197282,0,0,,
noisy_food_adversarial,ablate_confirmation_memory_floor,noisy_food_adversarial (ablate_confirmation_memory_floor),0,6,tomato,1,1,0.3724938575197282,0.39376395885047116,1.4528222789729304,"lambda f: f.get('is_fruit', False)",0.61538775888406,0,0,,
noisy_food_adversarial,ablate_confirmation_memory_floor,noisy_food_adversarial (ablate_confirmation_memory_floor),0,7,orange,1,1,0.61538775888406,0.1479265760162259,1.6475357175444012,"lambda f: f.get('is_fruit', False)",0.4480998433999791,1,1,has_acid,verify_extraction
noisy_food_adversarial,ablate_confirmation_memory_floor,noisy_food_adversarial (ablate_confirmation_memory_floor),0,8,apple,1,1,0.4480998433999791,0.3045937828551276,1.8506604674635603,"lambda f: f.get('is_fruit', False)",0.4398487908235882,0,0,,
noisy_food_adversarial,ablate_confirmation_memory_floor,noisy_food_adversarial (ablate_confirmation_memory_floor),0,9,marble,0,0,0.4398487908235882,0.19346695878897263,1.8288359546080317,"lambda f: f.get('is_fruit', False)",0.45590403247725103,0,0,,
noisy_food_adversarial,ablate_confirmation_memory_floor,noisy_food_adversarial (ablate_confirmation_memory_floor),0,10,plastic ball,0,0,0.45590403247725103,0.20784848682901835,1.8123070138066615,"lambda f: f.get('is_fruit', False)",0.516183421031426,1,1,has_acid,verify_extraction
noisy_food_adversarial,ablate_confirmation_memory_floor,noisy_food_adversarial (ablate_confirmation_memory_floor),1,1,plastic ball,0,1,0.5,0.25,3.6169675599226427,"lambda f: f.get('is_edible', False)",0.10005106374245751,0,0,,
noisy_food_adversarial,ablate_confirmation_memory_floor,noisy_food_adversarial (ablate_confirmation_memory_floor),1,2,potato,0,1,0.10005106374245751,0.010010215355997295,3.7130461448891054,"lambda f: f.get('is_fruit', False)",0.10175828289059195,0,0,,
noisy_food_adversarial,ablate_confirmation_memory_floor,noisy_food_adversarial (ablate_confirmation_memory_floor),1,3,marble,0,0,0.10175828289059195,0.01035474813684174,3.565068408978792,"lambda f: f.get('is_fruit', False)",0.10811497548200301,0,0,,
noisy_food_adversarial,ablate_confirmation_memory_floor,noisy_food_adversarial (ablate_confirmation_memory_floor),1,4,soap,0,0,0.10811497548200301,0.011688847923474112,4.270614677543173,"lambda f: f.get('is_fruit', False)",0.06575602077673148,0,0,,
noisy_food_adversarial,ablate_confirmation_memory_floor,noisy_food_adversarial (ablate_confirmation_memory_floor),1,5,candy,0,0,0.06575602077673148,0.0043238542683899425,4.081939283727576,"lambda f: f.get('is_fruit', False)",0.07343506864059011,0,0,,
noisy_food_adversarial,ablate_confirmation_memory_floor,noisy_food_adversarial (ablate_confirmation_memory_floor),1,6,grape,1,1,0.07343506864059011,0.8585225720250679,2.603924021023202,"lambda f: f.get('is_fruit', False)",0.27180914227566927,0,0,,
noisy_food_adversarial,ablate_confirmation_memory_floor,noisy_food_adversarial (ablate_confirmation_memory_floor),1,7,apple,1,1,0.27180914227566927,0.5302619252732965,2.5177946956560917,"lambda f: f.get('is_fruit', False)",0.3111969862680405,1,1,has_sugar,reduce
noisy_food_adversarial,ablate_confirmation_memory_floor,noisy_food_adversarial (ablate_confirmation_memory_floor),1,8,tomato,1,1,0.3111969862680405,0.47444959172623,1.8351127388553041,"lambda f: f.get('is_fruit', False)",0.4535334023078242,1,1,has_seed,reduce
noisy_food_adversarial,ablate_confirmation_memory_floor,noisy_food_adversarial (ablate_confirmation_memory_floor),1,9,banana,1,1,0.4535334023078242,0.2986257423932624,1.773453909567089,"lambda f: f.get('is_fruit', False)",0.47931603278247314,0,0,,
noisy_food_adversarial,ablate_confirmation_memory_floor,noisy_food_adversarial (ablate_confirmation_memory_floor),1,10,orange,1,1,0.47931603278247314,0.2711117937173826,1.7353247125515203,"lambda f: f.get('is_fruit', False)",0.44606621867407414,0,0,,
noisy_food_adversarial,ablate_anchor_override,noisy_food_adversarial (ablate_anchor_override),0,1,soap,0,1,0.5,0.25,3.702071721282309,"lambda f: f.get('is_edible', False)",0.0957434511132773,0,0,,
noisy_food_adversarial,ablate_anchor_override,noisy_food_adversarial (ablate_anchor_override),0,2,potato,0,1,0.0957434511132773,0.00916680843108052,4.681751255108947,"lambda f: f.get('is_fruit', False)",0.04808440054213016,0,0,,
noisy_food_adversarial,ablate_anchor_override,noisy_food_adversarial (ablate_anchor_override),0,3,banana,1,1,0.04808440054213016,0.9061433084912357,2.83153836293467,"lambda f: f.get('has_sugar', False)",0.18657716522590997,0,0,,
noisy_food_adversarial,ablate_anchor_override,noisy_food_adversarial (ablate_anchor_override),0,4,candy,0,1,0.18657716522590997,0.03481103858373651,2.1035075472778395,"lambda f: f.get('is_fruit', False)",0.3439604066513639,0,0,,
noisy_food_adversarial,ablate_anchor_override,noisy_food_adversarial (ablate_anchor_override),0,5,grape,1,1,0.3439604066513639,0.43038794804104374,1.852412465273103,"lambda f: f.get('is_fruit', False)",0.3724938575197282,0,0,,
noisy_food_adversarial,ablate_anchor_override,noisy_food_adversarial (ablate_anchor_override),0,6,tomato,1,1,0.3724938575197282,0.39376395885047116,1.4528222789729304,"lambda f: f.get('is_fruit', False)",0.61538775888406,0,0,,
noisy_food_adversarial,ablate_anchor_override,noisy_food_adversarial (ablate_anchor_override),0,7,orange,1,1,0.61538775888406,0.1479265760162259,1.6475357175444012,"lambda f: f.get('is_fruit', False)",0.4480998433999791,1,1,has_acid,verify_extraction
noisy_food_adversarial,ablate_anchor_override,noisy_food_adversarial (ablate_anchor_override),0,8,apple,1,1,0.4480998433999791,0.3045937828551276,1.8506604674635603,"lambda f: f.get('is_fruit', False)",0.4398487908235882,0,0,,
noisy_food_adversarial,ablate_anchor_override,noisy_food_adversarial (ablate_anchor_override),0,9,marble,0,0,0.4398487908235882,0.19346695878897263,1.8288359546080317,"lambda f: f.get('is_fruit', False)",0.45590403247725103,0,0,,
noisy_food_adversarial,ablate_anchor_override,noisy_food_adversarial (ablate_anchor_override),0,10,plastic ball,0,0,0.45590403247725103,0.20784848682901835,1.8083171261079312,"lambda f: f.get('is_fruit', False)",0.473576021189804,1,1,has_acid,verify_extraction
noisy_food_adversarial,ablate_anchor_override,noisy_food_adversarial (ablate_anchor_override),1,1,plastic ball,0,1,0.5,0.25,3.6169675599226427,"lambda f: f.get('is_edible', False)",0.10005106374245751,0,0,,
noisy_food_adversarial,ablate_anchor_override,noisy_food_adversarial (ablate_anchor_override),1,2,potato,0,1,0.10005106374245751,0.010010215355997295,3.7130461448891054,"lambda f: f.get('is_fruit', False)",0.10175828289059195,0,0,,
noisy_food_adversarial,ablate_anchor_override,noisy_food_adversarial (ablate_anchor_override),1,3,marble,0,0,0.10175828289059195,0.01035474813684174,3.565068408978792,"lambda f: f.get('is_fruit', False)",0.10811497548200301,0,0,,
noisy_food_adversarial,ablate_anchor_override,noisy_food_adversarial (ablate_anchor_override),1,4,soap,0,0,0.10811497548200301,0.011688847923474112,4.270614677543173,"lambda f: f.get('is_fruit', False)",0.06575602077673148,0,0,,
noisy_food_adversarial,ablate_anchor_override,noisy_food_adversarial (ablate_anchor_override),1,5,candy,0,0,0.06575602077673148,0.0043238542683899425,4.081939283727576,"lambda f: f.get('is_fruit', False)",0.07343506864059011,0,0,,
noisy_food_adversarial,ablate_anchor_override,noisy_food_adversarial (ablate_anchor_override),1,6,grape,1,1,0.07343506864059011,0.8585225720250679,2.603924021023202,"lambda f: f.get('is_fruit', False)",0.27180914227566927,0,0,,
noisy_food_adversarial,ablate_anchor_override,noisy_food_adversarial (ablate_anchor_override),1,7,apple,1,1,0.27180914227566927,0.5302619252732965,2.5177946956560917,"lambda f: f.get('is_fruit', False)",0.3111969862680405,1,1,has_sugar,reduce
noisy_food_adversarial,ablate_anchor_override,noisy_food_adversarial (ablate_anchor_override),1,8,tomato,1,1,0.3111969862680405,0.47444959172623,2.367464833859688,"lambda f: f.get('is_fruit', False)",0.3676800898544528,1,1,has_seed,reduce
noisy_food_adversarial,ablate_anchor_override,noisy_food_adversarial (ablate_anchor_override),1,9,banana,1,1,0.3676800898544528,0.39982846876647293,2.254017384856069,"lambda f: f.get('is_fruit', False)",0.3920014528443576,0,0,,
noisy_food_adversarial,ablate_anchor_override,noisy_food_adversarial (ablate_anchor_override),1,10,orange,1,1,0.3920014528443576,0.3696622333433719,1.7573699623550778,"lambda f: f.get('is_fruit', False)",0.4737437931311185,1,1,has_acid,verify_extraction
marine_animals_adversarial,full,marine_animals_adversarial (full),0,1,seal,1,1,0.5,0.25,2.3198960292371025,"lambda f: f.get('can_swim', False)",0.26947963624167937,0,0,,
marine_animals_adversarial,full,marine_animals_adversarial (full),0,2,penguin,1,1,0.26947963624167937,0.5336600018655892,2.0016360223635554,"lambda f: f.get('can_swim', False)",0.285957758232961,0,0,,
marine_animals_adversarial,full,marine_animals_adversarial (full),0,3,shark,1,1,0.285957758232961,0.5098563230276986,2.7602413197337268,"lambda f: f.get('can_swim', False)",0.20870329104325536,0,0,,
marine_animals_adversarial,full,marine_animals_adversarial (full),0,4,boat,0,1,0.20870329104325536,0.04355706369228575,2.2847433775162527,"lambda f: f.get('is_animal', False)",0.31041195859336457,0,0,,
marine_animals_adversarial,full,marine_animals_adversarial (full),0,5,octopus,1,1,0.31041195859336457,0.47553166685103954,2.2883968632723275,"lambda f: f.get('is_animal', False)",0.3111742317029672,0,0,,
marine_animals_adversarial,full,marine_animals_adversarial (full),0,6,submarine,0,0,0.3111742317029672,0.09682940247593193,1.7524590482744344,"lambda f: f.get('is_animal', False)",0.4030115317684402,0,0,,
marine_animals_adversarial,full,marine_animals_adversarial (full),0,7,whale,1,1,0.4030115317684402,0.3563952312014641,1.751142189663888,"lambda f: f.get('is_animal', False)",0.40319186679995717,0,0,,
marine_animals_adversarial,full,marine_animals_adversarial (full),0,8,dolphin,1,1,0.40319186679995717,0.35617994785372,1.7531458281024341,"lambda f: f.get('is_animal', False)",0.3792774354145164,0,0,,
marine_animals_adversarial,full,marine_animals_adversarial (full),0,9,drone,0,0,0.3792774354145164,0.14385137301461268,1.7451582800245151,"lambda f: f.get('is_animal', False)",0.38039210516857674,0,0,,
marine_animals_adversarial,full,marine_animals_adversarial (full),0,10,jet ski,0,0,0.38039210516857674,0.14469815367458155,2.0520115814556883,"lambda f: f.get('is_animal', False)",0.3815093272502621,0,0,,
marine_animals_adversarial,full,marine_animals_adversarial (full),1,1,jet ski,0,1,0.5,0.25,3.5296861672619007,"lambda f: f.get('is_animal', False)",0.10857101834507933,0,0,,
marine_animals_adversarial,full,marine_animals_adversarial (full),1,2,penguin,1,1,0.10857101834507933,0.7946456293343289,2.1359157446430213,"lambda f: f.get('is_animal', False)",0.2939196485629585,0,0,,
marine_animals_adversarial,full,marine_animals_adversarial (full),1,3,drone,0,0,0.2939196485629585,0.08638875981137303,2.061164304025124,"lambda f: f.get('is_animal', False)",0.31331328672535763,1,1,is_animal,reduce
marine_animals_adversarial,full,marine_animals_adversarial (full),1,4,seal,1,1,0.31331328672535763,0.4715386421879309,1.9780801308904459,"lambda f: f.get('is_animal', False)",0.3360762243028992,0,0,,
marine_animals_adversarial,full,marine_animals_adversarial (full),1,5,boat,0,0,0.3360762243028992,0.1129472285416926,1.9559409205856404,"lambda f: f.get('is_animal', False)",0.35739834220232086,1,1,is_animal,reduce
marine_animals_adversarial,full,marine_animals_adversarial (full),1,6,octopus,1,1,0.35739834220232086,0.4129368906043256,1.936734161734482,"lambda f: f.get('is_animal', False)",0.370759882647189,1,1,lives_in_ocean,verify_extraction
marine_animals_adversarial,full,marine_animals_adversarial (full),1,7,dolphin,1,1,0.370759882647189,0.3959431252861794,1.9410456212920337,"lambda f: f.get('is_animal', False)",0.36590656610509215,1,1,is_machine,reduce
marine_animals_adversarial,full,marine_animals_adversarial (full),1,8,submarine,0,0,0.36590656610509215,0.13388761511882016,1.914603689909925,"lambda f: f.get('is_animal', False)",0.3905820806536343,1,1,lives_in_ocean,reduce
marine_animals_adversarial,full,marine_animals_adversarial (full),1,9,shark,1,1,0.3905820806536343,0.37139020042045345,2.0511126652681635,"lambda f: f.get('is_animal', False)",0.3827905364905238,0,0,,
marine_animals_adversarial,full,marine_animals_adversarial (full),1,10,whale,1,1,0.3827905364905238,0.3809475218456555,2.0520115814556883,"lambda f: f.get('is_animal', False)",0.3815093272502621,0,0,,
marine_animals_adversarial,ablate_recency_blend,marine_animals_adversarial (ablate_recency_blend),0,1,seal,1,1,0.5,0.25,2.3198960292371025,"lambda f: f.get('can_swim', False)",0.26947963624167937,0,0,,
marine_animals_adversarial,ablate_recency_blend,marine_animals_adversarial (ablate_recency_blend),0,2,penguin,1,1,0.26947963624167937,0.5336600018655892,2.0016360223635554,"lambda f: f.get('can_swim', False)",0.285957758232961,0,0,,
marine_animals_adversarial,ablate_recency_blend,marine_animals_adversarial (ablate_recency_blend),0,3,shark,1,1,0.285957758232961,0.5098563230276986,2.7602413197337268,"lambda f: f.get('can_swim', False)",0.20870329104325536,0,0,,
marine_animals_adversarial,ablate_recency_blend,marine_animals_adversarial (ablate_recency_blend),0,4,boat,0,1,0.20870329104325536,0.04355706369228575,2.2847433775162527,"lambda f: f.get('is_animal', False)",0.31041195859336457,0,0,,
marine_animals_adversarial,ablate_recency_blend,marine_animals_adversarial (ablate_recency_blend),0,5,octopus,1,1,0.31041195859336457,0.47553166685103954,2.2883968632723275,"lambda f: f.get('is_animal', False)",0.3111742317029672,0,0,,
marine_animals_adversarial,ablate_recency_blend,marine_animals_adversarial (ablate_recency_blend),0,6,submarine,0,0,0.3111742317029672,0.09682940247593193,1.7431832683857669,"lambda f: f.get('is_animal', False)",0.4033948314627707,0,0,,
